LineId,Logrecord,Date,Time,Pid,Level,Component,ADDR,Content,EventId,EventTemplate
65,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:31.093,2931,INFO,nova.compute.claims,req-6a763803-4838-49c7-814e-eaefbaddee9d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] Total memory: 64172 MB, used: 512.00 MB",E17,"[instance: <*>] Total memory: <*> MB, used: <*>.<*> MB"
66,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:31.093,2931,INFO,nova.compute.claims,req-6a763803-4838-49c7-814e-eaefbaddee9d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] memory limit: 96258.00 MB, free: 95746.00 MB",E10,"[instance: <*>] memory limit: <*>.<*> MB, free: <*>.<*> MB"
67,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:31.094,2931,INFO,nova.compute.claims,req-6a763803-4838-49c7-814e-eaefbaddee9d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] Total disk: 15 GB, used: 0.00 GB",E16,"[instance: <*>] Total disk: <*> GB, used: <*>.<*> GB"
68,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:31.094,2931,INFO,nova.compute.claims,req-6a763803-4838-49c7-814e-eaefbaddee9d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] disk limit not specified, defaulting to unlimited",E6,"[instance: <*>] disk limit not specified, defaulting to unlimited"
69,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:31.095,2931,INFO,nova.compute.claims,req-6a763803-4838-49c7-814e-eaefbaddee9d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] Total vcpu: 16 VCPU, used: 0.00 VCPU",E18,"[instance: <*>] Total vcpu: <*> VCPU, used: <*>.<*> VCPU"
70,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:31.095,2931,INFO,nova.compute.claims,req-6a763803-4838-49c7-814e-eaefbaddee9d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] vcpu limit not specified, defaulting to unlimited",E19,"[instance: <*>] vcpu limit not specified, defaulting to unlimited"
71,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:31.127,2931,INFO,nova.compute.claims,req-6a763803-4838-49c7-814e-eaefbaddee9d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] Claim successful,E2,[instance: <*>] Claim successful
72,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:31.162,25746,INFO,nova.osapi_compute.wsgi.server,req-e0e308c0-7fe0-4d30-a7ec-07972df0447c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.1796741",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
73,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:31.359,25746,INFO,nova.osapi_compute.wsgi.server,req-84a068e2-7bf3-4fbf-b480-f41b090acc76 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/96abccce-8d1f-4e07-b6d1-4b2ab87e23b4 HTTP/1.1"" status: 200 len: 1708 time: 0.1917260",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
74,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:31.699,2931,INFO,nova.virt.libvirt.driver,req-6a763803-4838-49c7-814e-eaefbaddee9d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] Creating image,E3,[instance: <*>] Creating image
75,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:32.738,25746,INFO,nova.osapi_compute.wsgi.server,req-7a0b0b1d-c0a6-4b5e-b136-946e4779c49e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.3730500",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
76,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:32.974,2931,INFO,nova.compute.manager,-,[instance: b9000564-fe1a-409b-b8cc-1e88b294cd1d] VM Stopped (Lifecycle Event),E23,[instance: <*>] VM Stopped (Lifecycle Event)
77,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:33.009,25746,INFO,nova.osapi_compute.wsgi.server,req-37a1da35-0d55-4c2e-8689-a9c75f3d4f51 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2672291",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
78,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:34.280,25746,INFO,nova.osapi_compute.wsgi.server,req-e0346c36-c199-4fb3-805c-30036a6a6bb8 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2643161",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
79,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:34.547,25746,INFO,nova.osapi_compute.wsgi.server,req-f1971a67-cc91-4a21-af01-43fcb2b23f5f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2641511",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
80,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:35.832,25746,INFO,nova.osapi_compute.wsgi.server,req-7ee56f12-b2ee-4eec-a767-d06435b1b2c6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2796621",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
81,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:36.095,25746,INFO,nova.osapi_compute.wsgi.server,req-e5a94766-dd02-47b2-8ee8-27d1f873a57c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2579432",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
82,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:37.363,25746,INFO,nova.osapi_compute.wsgi.server,req-63dbb4ce-0c2f-4bdc-a33a-5d6828cbba7a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2629061",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
83,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:37.618,25746,INFO,nova.osapi_compute.wsgi.server,req-80cf4c1c-dbce-4ad2-87df-2d1c410694d1 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2494071",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
84,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:38.922,25746,INFO,nova.osapi_compute.wsgi.server,req-f309f43f-4929-4345-92bf-d85babef55fd 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2974470",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
85,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:39.193,25746,INFO,nova.osapi_compute.wsgi.server,req-31312dd3-0875-43e3-a6c5-5869e0c7e953 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2665739",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
86,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:40.459,25746,INFO,nova.osapi_compute.wsgi.server,req-dd5eea8f-ecd9-481e-aa07-ada6bea727cc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2614441",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
87,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:40.721,25746,INFO,nova.osapi_compute.wsgi.server,req-9f55f8ef-5f3f-4087-9a62-af37a1d6ba75 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2563009",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
88,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:42.001,25746,INFO,nova.osapi_compute.wsgi.server,req-7510d7d3-bc52-4241-93ea-b03036f20981 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2748721",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
89,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:42.271,25746,INFO,nova.osapi_compute.wsgi.server,req-c6700d4f-9ed4-4baf-9ac9-ad0e7f66f155 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2646890",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
90,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:43.537,25746,INFO,nova.osapi_compute.wsgi.server,req-b2aa258b-dbc8-4979-8029-ca24828e3c80 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2596920",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
91,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:43.801,25746,INFO,nova.osapi_compute.wsgi.server,req-f6148ee1-e3f6-4bb3-a200-847fd8486d77 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2600410",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
92,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:44.514,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] VM Started (Lifecycle Event),E22,[instance: <*>] VM Started (Lifecycle Event)
93,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:44.582,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] VM Paused (Lifecycle Event),E20,[instance: <*>] VM Paused (Lifecycle Event)
94,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:44.697,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] During sync_power_state the instance has a pending task (spawning). Skip.,E7,[instance: <*>] During sync_power_state the instance has a pending task (spawning). Skip.
95,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:45.080,25746,INFO,nova.osapi_compute.wsgi.server,req-437ba7af-f981-4699-819a-700389a00f34 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2730091",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
96,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:45.249,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E34,image <*> at (<*>): checking
97,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:45.250,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E35,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage"
98,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:45.356,25746,INFO,nova.osapi_compute.wsgi.server,req-8ce73885-a9a6-4631-8b4e-5ff2c1b6f9ee 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2709410",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
99,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:45.444,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E27,Active base files: <*>
100,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:46.634,25746,INFO,nova.osapi_compute.wsgi.server,req-60c3da91-bd1c-4693-991e-fa3580fa22c2 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2722521",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
101,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:46.894,25746,INFO,nova.osapi_compute.wsgi.server,req-410ed8a3-3cb0-47ca-920a-653be17f284e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2555740",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
102,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:48.329,25746,INFO,nova.osapi_compute.wsgi.server,req-2d4c68d5-0961-4f37-8cc3-ceb9268e1419 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.4287961",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
103,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:48.577,25746,INFO,nova.osapi_compute.wsgi.server,req-177f6889-979d-4f28-94cc-c911dfd47a30 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2432280",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
104,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:49.831,25746,INFO,nova.osapi_compute.wsgi.server,req-f632ae73-7d87-49f4-bdbf-3a0f06d197ed 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2486479",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
105,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:50.096,25746,INFO,nova.osapi_compute.wsgi.server,req-ec90bc75-c4b2-4022-a072-9c9aa8fd7fc5 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2611251",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
106,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:50.142,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E34,image <*> at (<*>): checking
107,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:50.143,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E35,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage"
108,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:50.321,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E27,Active base files: <*>
109,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:51.361,25746,INFO,nova.osapi_compute.wsgi.server,req-0ba05e2a-7142-4fa0-859c-8573119de464 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2593911",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
110,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:51.608,25746,INFO,nova.osapi_compute.wsgi.server,req-f3305c24-054a-4bd7-b2cb-959552349f8b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2426131",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
111,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:51.633,25743,INFO,nova.api.openstack.compute.server_external_events,req-3e22b75e-1c4f-4579-8a73-7ede40d3f955 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,Creating event network-vif-plugged:a208479c-c0e3-4730-a5a0-d75e8afd0252 for instance 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4,E31,Creating event network-vif-plugged:<*>-<*>-<*>-<*>-<*> for instance <*>
112,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:51.638,25743,INFO,nova.osapi_compute.wsgi.server,req-3e22b75e-1c4f-4579-8a73-7ede40d3f955 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,"10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 200 len: 380 time: 0.0901799",E26,"<*> ""POST <*>"" status: <*> len: <*> time: <*>.<*>"
113,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:51.650,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] VM Resumed (Lifecycle Event),E21,[instance: <*>] VM Resumed (Lifecycle Event)
114,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:51.658,2931,INFO,nova.virt.libvirt.driver,-,[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] Instance spawned successfully.,E9,[instance: <*>] Instance spawned successfully.
115,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:51.659,2931,INFO,nova.compute.manager,req-6a763803-4838-49c7-814e-eaefbaddee9d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] Took 19.96 seconds to spawn the instance on the hypervisor.,E15,[instance: <*>] Took <*>.<*> seconds to spawn the instance on the hypervisor.
116,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:51.770,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] During sync_power_state the instance has a pending task (spawning). Skip.,E7,[instance: <*>] During sync_power_state the instance has a pending task (spawning). Skip.
117,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:51.771,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] VM Resumed (Lifecycle Event),E21,[instance: <*>] VM Resumed (Lifecycle Event)
118,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:51.794,2931,INFO,nova.compute.manager,req-6a763803-4838-49c7-814e-eaefbaddee9d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] Took 20.71 seconds to build instance.,E12,[instance: <*>] Took <*>.<*> seconds to build instance.
119,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:52.886,25746,INFO,nova.osapi_compute.wsgi.server,req-007c1773-4e52-4805-a67c-6b8b4df633f4 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2721858",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
120,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:53.138,25746,INFO,nova.osapi_compute.wsgi.server,req-6d417741-b7d6-40b7-8468-1c87adfebbb8 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2486420",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
121,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:55.377,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E34,image <*> at (<*>): checking
122,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:55.378,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E35,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage"
123,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:55.557,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E27,Active base files: <*>
124,nova-scheduler.log.1.2017-05-16_13:53:08,2017-05-16,00:00:57.129,25998,INFO,nova.scheduler.host_manager,req-d724a3bd-e314-4f81-a41c-460aa91f24ae - - - - -,Successfully synced instances from host 'cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us'.,E39,Successfully synced instances from host '<*>'.
