LineId,LogId,Node,Component,State,Time,Flag,Content,EventId,EventTemplate
232,33086,Interconnect-0N00,switch_module,fan,1125545019,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
233,45567,Interconnect-0N00,switch_module,fan,1126010536,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
234,45526,Interconnect-0N00,switch_module,fan,1126010284,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
235,45496,Interconnect-0N00,switch_module,fan,1126001523,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
236,45232,Interconnect-0N00,switch_module,fan,1125974682,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
237,44885,Interconnect-0N00,switch_module,fan,1125968635,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
238,44792,Interconnect-0N00,switch_module,fan,1125967289,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
239,44437,Interconnect-0N00,switch_module,fan,1125958618,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
240,44077,Interconnect-0N00,switch_module,fan,1125942184,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
241,43807,Interconnect-0N00,switch_module,fan,1125941020,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
242,43763,Interconnect-0N00,switch_module,fan,1125940778,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
243,43379,Interconnect-0N00,switch_module,fan,1125938946,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
244,43219,Interconnect-0N00,switch_module,fan,1125938127,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
245,42827,Interconnect-0N00,switch_module,fan,1125936247,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
246,42774,Interconnect-0N00,switch_module,fan,1125935993,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
247,42301,Interconnect-0N00,switch_module,fan,1125933864,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
248,42057,Interconnect-0N00,switch_module,fan,1125932744,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
249,41384,Interconnect-0N00,switch_module,fan,1125929387,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
250,41142,Interconnect-0N00,switch_module,fan,1125922192,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
251,41066,Interconnect-0N00,switch_module,fan,1125920701,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
252,40628,Interconnect-0N00,switch_module,fan,1125915215,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
253,40627,Interconnect-0N00,switch_module,fan,1125915213,1,Fan speeds ( 3552 3534 3375 4166 3515 3479 ),E18,Fan speeds ( <*> <*> <*> <*> <*> <*> )
254,40365,Interconnect-0N00,switch_module,fan,1125913604,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
255,40096,Interconnect-0N00,switch_module,fan,1125911516,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
256,39347,Interconnect-0N00,switch_module,fan,1125873598,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
257,104906,Interconnect-0N00,switch_module,fan,1128271361,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
258,104883,Interconnect-0N00,switch_module,fan,1128271267,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
259,121157,Interconnect-0N00,switch_module,fan,1129314010,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
260,120901,Interconnect-0N00,switch_module,fan,1129307838,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
261,120373,Interconnect-0N00,switch_module,fan,1129295995,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
262,120348,Interconnect-0N00,switch_module,fan,1129295109,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
263,119419,Interconnect-0N00,switch_module,fan,1129159678,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
264,119213,Interconnect-0N00,switch_module,fan,1129157128,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
265,119202,Interconnect-0N00,switch_module,fan,1129156854,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
266,119142,Interconnect-0N00,switch_module,fan,1129155779,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
267,119082,Interconnect-0N00,switch_module,fan,1129155045,1,Fan speeds ( 3552 3534 3375 4530 3515 3479 ),E18,Fan speeds ( <*> <*> <*> <*> <*> <*> )
268,118806,Interconnect-0N00,switch_module,fan,1129150679,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
269,117431,Interconnect-0N00,switch_module,fan,1128907389,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
270,117146,Interconnect-0N00,switch_module,fan,1128901378,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
271,116927,Interconnect-0N00,switch_module,fan,1128899272,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
272,116705,Interconnect-0N00,switch_module,fan,1128888604,1,Fan speeds ( 3552 3534 3375 4192 3515 3479 ),E18,Fan speeds ( <*> <*> <*> <*> <*> <*> )
273,116664,Interconnect-0N00,switch_module,fan,1128887986,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
274,236285,Interconnect-0N00,switch_module,fan,1132421073,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
275,243687,Interconnect-0N00,switch_module,fan,1132558950,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
276,260011,Interconnect-0N00,switch_module,fan,1133183830,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
277,259847,Interconnect-0N00,switch_module,fan,1133182195,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
278,259763,Interconnect-0N00,switch_module,fan,1133181426,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
279,259536,Interconnect-0N00,switch_module,fan,1133178458,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
280,259457,Interconnect-0N00,switch_module,fan,1133177775,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
281,259180,Interconnect-0N00,switch_module,fan,1133174442,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
282,259133,Interconnect-0N00,switch_module,fan,1133174185,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
283,259101,Interconnect-0N00,switch_module,fan,1133174025,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
284,258955,Interconnect-0N00,switch_module,fan,1133173381,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
285,258413,Interconnect-0N00,switch_module,fan,1133169111,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
286,258185,Interconnect-0N00,switch_module,fan,1133168036,1,Fan speeds ( 3552 3534 3391 4299 3515 3479 ),E18,Fan speeds ( <*> <*> <*> <*> <*> <*> )
287,257965,Interconnect-0N00,switch_module,fan,1133166706,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
288,257953,Interconnect-0N00,switch_module,fan,1133166616,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
289,257691,Interconnect-0N00,switch_module,fan,1133165477,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
290,349086,Interconnect-0N00,switch_module,fan,1140616724,1,Fan speeds ( 3552 3552 3391 **** 3515 3497 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
291,349016,Interconnect-0N00,switch_module,fan,1140616395,1,Fan speeds ( 3552 3552 3391 **** 3515 3497 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
292,380336,Interconnect-0N00,switch_module,fan,1141884709,1,Fan speeds ( 3534 3534 3375 **** 3497 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
293,379923,Interconnect-0N00,switch_module,fan,1141832424,1,Fan speeds ( 3534 3534 3375 **** 3497 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
294,379647,Interconnect-0N00,switch_module,fan,1141828356,1,Fan speeds ( 3534 3534 3375 4272 3497 3479 ),E18,Fan speeds ( <*> <*> <*> <*> <*> <*> )
295,379641,Interconnect-0N00,switch_module,fan,1141828195,1,Fan speeds ( 3534 3534 3375 4470 3497 3479 ),E18,Fan speeds ( <*> <*> <*> <*> <*> <*> )
296,445104,Interconnect-0N00,switch_module,fan,1144366153,1,Fan speeds ( 3534 3534 3375 **** 3497 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
297,442494,Interconnect-0N00,switch_module,fan,1143993115,1,Fan speeds ( 3534 3534 3375 **** 3497 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
298,442338,Interconnect-0N00,switch_module,fan,1143991258,1,Fan speeds ( 3534 3534 3375 **** 3497 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
299,442189,Interconnect-0N00,switch_module,fan,1143988225,1,Fan speeds ( 3534 3534 3375 **** 3497 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
300,442187,Interconnect-0N00,switch_module,fan,1143988205,1,Fan speeds ( 3534 3534 3375 **** 3497 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
301,441407,Interconnect-0N00,switch_module,fan,1143980889,1,Fan speeds ( 3534 3534 3375 4115 3497 3479 ),E18,Fan speeds ( <*> <*> <*> <*> <*> <*> )
302,441258,Interconnect-0N00,switch_module,fan,1143979891,1,Fan speeds ( 3534 3534 3375 **** 3497 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
303,441254,Interconnect-0N00,switch_module,fan,1143979871,1,Fan speeds ( 3534 3534 3375 **** 3497 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
304,441208,Interconnect-0N00,switch_module,fan,1143979502,1,Fan speeds ( 3534 3534 3375 **** 3497 3479 ),E17,Fan speeds ( <*> <*> <*> **** <*> <*> )
305,130987,3504,boot_cmd,abort,1111858191,1,Command has been aborted,E11,Command has been aborted
306,27385,Interconnect-0N02,switch_module,control,1101771720,1,power/control problem,E34,power/control problem
307,30700,Interconnect-1T00,switch_module,bcast-error,1076189965,1,Link error,E21,Link error
308,115576,Interconnect-1T00,switch_module,bcast-error,1077793578,1,Link error,E21,Link error
309,115153,Interconnect-0T00,switch_module,bcast-error,1077757190,1,Link error,E21,Link error
310,259323,Interconnect-1T00,switch_module,bcast-error,1079076297,1,Link error,E21,Link error
311,285855,Interconnect-1T00,switch_module,bcast-error,1080298218,1,Link in reset,E24,Link in reset
312,285823,Interconnect-0T00,switch_module,bcast-error,1080292236,1,Link error,E21,Link error
313,289491,Interconnect-0T00,switch_module,bcast-error,1080825593,1,Link error,E21,Link error
314,288385,Interconnect-0T00,switch_module,bcast-error,1080668603,1,Link error,E21,Link error
315,295965,Interconnect-1T00,switch_module,bcast-error,1081534663,1,Link error,E21,Link error
316,293098,Interconnect-1T00,switch_module,bcast-error,1081296321,1,Link error,E21,Link error
317,303852,Interconnect-1T00,switch_module,bcast-error,1082033409,1,Link in reset,E24,Link in reset
318,323647,Interconnect-1T00,switch_module,bcast-error,1083198788,1,Link ok,E25,Link ok
319,26281,Interconnect-0T00,switch_module,bcast-error,1124878893,1,Link error on broadcast tree Interconnect-0T00:00:2:1,E22,Link error on broadcast tree Interconnect-<*>:<*>:<*>:<*>
320,407973,Interconnect-1T00,switch_module,bcast-error,1142703109,1,Link error on broadcast tree Interconnect-1T00:00:3:6,E22,Link error on broadcast tree Interconnect-<*>:<*>:<*>:<*>
321,408176,Interconnect-1T00,switch_module,bcast-error,1142743438,1,Link error on broadcast tree Interconnect-1T00:00:2:0,E22,Link error on broadcast tree Interconnect-<*>:<*>:<*>:<*>
322,408221,Interconnect-1T00,switch_module,bcast-error,1142752287,1,Link error on broadcast tree Interconnect-1T00:00:2:0,E22,Link error on broadcast tree Interconnect-<*>:<*>:<*>:<*>
323,191911,node-D4,clusterfilesystem,fdmn.full,1077949575,1,ServerFileSystem: ServerFileSystem domain root14_local is full,E40,ServerFileSystem: ServerFileSystem domain <*> is full
324,280513,node-D0,clusterfilesystem,fdmn.full,1079715693,1,ServerFileSystem: ServerFileSystem domain root10_local is full,E40,ServerFileSystem: ServerFileSystem domain <*> is full
325,284487,node-D3,clusterfilesystem,fdmn.full,1080155118,1,ServerFileSystem: ServerFileSystem domain root22_local is full,E40,ServerFileSystem: ServerFileSystem domain <*> is full
326,289398,node-D5,clusterfilesystem,fdmn.full,1080811198,1,ServerFileSystem: ServerFileSystem domain root13_local is full,E40,ServerFileSystem: ServerFileSystem domain <*> is full
327,383570,node-D7,clusterfilesystem,fdmn.full,1086596948,1,ServerFileSystem: ServerFileSystem domain root26_tmp is full,E40,ServerFileSystem: ServerFileSystem domain <*> is full
328,389984,node-D3,clusterfilesystem,fdmn.full,1087531181,1,ServerFileSystem: ServerFileSystem domain root7_local is full,E40,ServerFileSystem: ServerFileSystem domain <*> is full
329,178949,node-D2,clusterfilesystem,fdmn.full,1114672353,1,ServerFileSystem: ServerFileSystem domain root1_local is full,E40,ServerFileSystem: ServerFileSystem domain <*> is full
330,178450,node-D4,clusterfilesystem,fdmn.full,1114553373,1,ServerFileSystem: ServerFileSystem domain root22_local is full,E40,ServerFileSystem: ServerFileSystem domain <*> is full
331,177934,node-D3,clusterfilesystem,fdmn.full,1114546822,1,ServerFileSystem: ServerFileSystem domain root3_local is full,E40,ServerFileSystem: ServerFileSystem domain <*> is full
332,218553,node-D4,clusterfilesystem,fdmn.full,1117133933,1,ServerFileSystem: ServerFileSystem domain root25_local is full,E40,ServerFileSystem: ServerFileSystem domain <*> is full
333,218536,node-D1,clusterfilesystem,fdmn.full,1117131308,1,ServerFileSystem: ServerFileSystem domain root26_local is full,E40,ServerFileSystem: ServerFileSystem domain <*> is full
